Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
54	-296.57715	308.37314	0.0	-1271.9453	256.0	0.0	256.0	256.0	-339.74948	126.38546	-292.31085	-1277.5856	281600	1.7974525e-08	82956.914	-0.0065829353	-3452.539	2.055555	0.005767786	0.038671874	79.0	305.2541	601.83124	601.83124	21511.639488697052
55	-329.86758	380.12296	0.0	-1565.1133	256.0	0.0	256.0	256.0	-299.77524	156.1859	-249.26588	-1756.5432	286720	-1.5553088e-08	114767.836	-0.00623907	-2823.289	2.1134217	0.0035490436	0.048046876	79.0	541.6791	871.5467	871.5467	21906.10010433197
56	-147.94394	122.646225	0.0	-400.80078	256.0	0.0	256.0	256.0	-297.61765	50.014137	-278.26624	-831.5423	291840	-1.1175871e-08	37346.676	-0.007890142	-22938.754	2.0893502	0.0075863404	0.07460938	79.0	145.94707	293.89102	293.89102	22297.988912820816
57	-195.62363	228.35579	0.0	-914.41016	256.0	0.0	256.0	256.0	-157.11931	74.06126	-118.85186	-816.40643	296960	2.7380883e-08	48094.84	-0.006382278	-2096.2227	2.0363412	0.005328509	0.047460936	79.0	276.18985	471.81348	471.81348	22687.90510582924
58	-339.05743	451.42276	0.0	-1726.2891	256.0	0.0	256.0	256.0	-211.98975	115.78547	-147.85294	-1118.2164	302080	-2.2351743e-09	184253.1	-0.006841806	-32253.625	2.096746	0.005871091	0.047851562	79.0	466.27597	805.3334	805.3334	23077.55691742897
59	-257.87207	211.40735	0.0	-768.66016	256.0	0.0	256.0	256.0	-313.2351	138.08063	-245.46602	-1279.6267	307200	-2.6077032e-09	47114.227	-0.006923458	-8233.988	2.1361182	0.002339778	0.046484374	79.0	326.7928	584.66486	584.66486	23467.565440177917
60	-285.55096	354.13385	0.0	-1492.582	256.0	0.0	256.0	256.0	-272.7209	150.79713	-195.23349	-1852.7349	312320	3.0267984e-09	100706.8	-0.009554587	-2071.9844	2.1073024	0.0037668229	0.06367187	79.0	560.45624	846.0072	846.0072	23859.26004600525
61	-421.57968	370.5652	-0.5703125	-1589.1328	256.0	0.0	256.0	256.0	-297.8584	180.14346	-230.26529	-1625.9149	317440	1.3038516e-09	121809.23	-0.007365285	-17007.047	2.0783763	0.004914253	0.04941406	79.0	623.4525	1045.0322	1045.0322	24249.99543070793
62	-381.4422	522.2154	0.0	-1810.7734	256.0	0.0	256.0	256.0	-434.0827	210.00533	-365.394	-1820.1926	322560	1.0780059e-08	202589.84	-0.007886096	-16477.406	2.130274	0.004746076	0.06074219	79.0	710.6764	1092.1185	1092.1185	24641.53168439865
63	-350.21954	303.42615	-11.3359375	-960.60547	256.0	0.0	256.0	256.0	-353.49066	192.67476	-264.1291	-1734.8352	327680	1.21071935e-08	89837.766	-0.0069326237	-8892.367	2.1414444	0.0016813601	0.02890625	79.0	522.319	872.53845	872.53845	25034.345637083054
