Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
42	-32.62717	30.419237	-3.4479084	-173.72285	256.0	0.0	256.0	256.0	-16.146599	14.245973	-6.882364	-132.37956	1100800	0.23425066	884.53	-0.0031999052	-286.75726	0.5075986	1.8868784	0.017123913	0.021601377	0.09839844	0.26527345	32.0	-10.704843	21.922327	21.922327	5305.8974397182465
43	-28.85786	29.174948	-1.7382653	-156.45714	256.0	0.0	256.0	256.0	-31.595863	15.289145	-21.707386	-146.40094	1126400	0.23747303	588.95105	-0.015333012	-17.717102	0.52100253	1.9337767	0.004357206	0.5482703	0.035429686	0.80316406	79.0	-4.799381	24.058483	24.058483	5431.412214040756
44	-11.091173	13.936844	-1.0	-75.3689	256.0	0.0	256.0	256.0	-23.778526	7.8586435	-17.306236	-129.09479	1152000	0.23509796	308.949	-0.0071020126	-162.55052	0.21561185	1.757229	0.00044061546	0.51022124	0.0023828126	0.8455469	79.0	9.835943	20.927116	20.927116	5560.851319313049
45	-22.429598	25.247213	-1.00036	-188.18765	256.0	0.0	256.0	256.0	-14.305778	12.430473	-6.5113077	-157.27374	1177600	0.21552299	444.32132	-0.006594762	-87.19034	0.4179599	1.9263769	0.012240658	0.020279031	0.09414063	0.23515625	79.0	-5.154783	17.274815	17.274815	5693.214559555054
46	-22.27283	19.49422	-1.0086616	-115.74404	256.0	0.0	256.0	256.0	-22.416714	15.649802	-12.202039	-190.85962	1203200	0.22151218	322.14288	-0.00896579	-36.14038	0.38711017	1.9401273	0.00067704415	0.3286973	0.00421875	0.83160156	79.0	-4.2418475	18.030981	18.030981	5821.397303342819
47	-13.07156	13.266184	-1.0	-75.12642	256.0	0.0	256.0	256.0	-20.11913	5.85536	-15.128221	-90.479744	1228800	0.23895603	189.56544	-0.0050561726	-51.123917	0.2404398	2.058413	5.7881094e-05	0.13713382	0.0015234374	0.69851565	79.0	9.246235	22.317799	22.317799	5946.687946557999
48	-7.646185	7.3264203	-1.0	-45.487213	256.0	0.0	256.0	256.0	-11.927044	3.8943622	-7.9249268	-60.210125	1254400	0.24880314	63.254253	-0.008697122	-19.242798	0.14921467	1.984225	0.00047865577	0.3136671	0.0025390624	0.7998828	79.0	9.430046	17.076231	17.076231	6070.213943719864
49	-13.768009	11.6964	-1.0	-56.640556	256.0	0.0	256.0	256.0	-8.574855	4.6958833	-4.4789524	-51.806835	1280000	0.22908008	141.98933	-0.007867619	-27.480858	0.26995987	2.0091035	0.00083079323	0.32315066	0.0060546873	0.77214843	79.0	3.4078062	17.175817	17.175817	6193.4913148880005
50	-7.910344	8.0033045	-1.0	-35.80791	256.0	0.0	256.0	256.0	-13.087802	3.6378078	-9.463169	-57.629063	1305600	0.24775882	80.50074	-0.005367622	-27.11612	0.16592385	2.0312834	9.4616975e-05	0.10669611	0.001015625	0.4475	79.0	8.350131	16.260475	16.260475	6321.221501588821
51	-8.658553	8.702306	-1.0	-43.60604	256.0	0.0	256.0	256.0	-7.640017	3.0224843	-4.3933125	-41.594757	1331200	0.22885424	67.562004	-0.005424902	-1.2878952	0.16851413	1.9644425	0.0018490583	0.078613564	0.01375	0.4838672	79.0	11.694097	20.35265	20.35265	6449.344336748123
52	-10.916509	10.68739	-1.0	-51.104454	256.0	0.0	256.0	256.0	-8.999714	4.16791	-5.5752463	-44.44364	1356800	0.22902127	98.08365	-0.0071754456	-4.073494	0.22879772	1.8467963	0.016608156	0.045484845	0.076171875	0.4769922	45.0	15.746355	26.662865	26.662865	6558.8296728134155
53	-13.403225	13.885446	-1.0	-70.10873	256.0	0.0	256.0	256.0	-11.218463	5.0837245	-6.8505435	-61.68329	1382400	0.22605985	157.95908	-0.0111875385	-6.422928	0.3051828	1.7632861	0.0033429048	0.1732254	0.043046877	0.67921877	79.0	14.524735	27.92796	27.92796	6676.397499799728
54	-16.006863	22.198769	-1.0	-112.639175	256.0	0.0	256.0	256.0	-13.357173	7.340449	-8.236159	-88.01924	1408000	0.19674471	386.90405	-0.01040937	-23.716309	0.32098812	1.8983346	0.008406887	0.3067009	0.0515625	0.68578124	79.0	5.2449036	21.251764	21.251764	6809.842006206512
55	-14.118695	16.431162	-1.0	-79.11688	256.0	0.0	256.0	256.0	-15.463479	8.4773855	-8.770133	-86.7514	1433600	0.23470588	205.08467	-0.0036367327	-4.2480316	0.30519482	1.3189644	0.003097998	0.040647525	0.030039063	0.34269533	79.0	7.9124455	22.031145	22.031145	6934.045239686966
56	-10.638928	14.871814	-1.0	-95.958275	256.0	0.0	256.0	256.0	-13.668936	8.512479	-6.638995	-136.59206	1459200	0.2209813	173.85437	-0.009261444	-12.021454	0.212277	1.3916168	0.003271719	0.16560608	0.023632813	0.48597658	79.0	11.676422	22.315351	22.315351	7064.742398738861
57	-7.986854	8.3110695	-1.0	-47.577816	256.0	0.0	256.0	256.0	-10.064042	4.9772625	-4.7590656	-69.89587	1484800	0.24032758	66.67642	-0.04141639	-7.5978775	0.16198051	1.2653985	-3.65292e-05	1.6121646	0.0	0.8876563	79.0	7.470463	15.457317	15.457317	7187.440873861313
58	-37.339638	27.72718	-1.5057492	-141.58823	256.0	0.0	256.0	256.0	-13.865124	13.228947	-4.624882	-138.86392	1510400	0.23996428	1137.2625	-0.007933974	-557.8415	0.6682053	1.3757644	0.004358963	0.1510563	0.0403125	0.6880859	79.0	-15.623502	21.716133	21.716133	7310.977360963821
59	-26.006664	19.071493	-1.0260334	-94.05318	256.0	0.0	256.0	256.0	-35.086143	10.654338	-27.388676	-126.30683	1536000	0.27306193	368.31302	-0.014289945	-86.06207	0.50842094	1.1101046	0.00029015535	0.65606993	0.0029296875	0.8514453	79.0	-3.8629954	22.143671	22.143671	7446.342614412308
60	-10.846665	9.77664	-1.0002003	-44.26644	256.0	0.0	256.0	256.0	-23.173662	4.1526737	-19.37334	-76.862305	1561600	0.2719093	235.0755	-0.0021555722	-152.3181	0.22445276	1.692348	0.0028453916	0.038758244	0.02234375	0.47195312	79.0	5.262043	16.10871	16.10871	7582.041714668274
61	-12.847408	12.569933	-1.0	-60.951363	256.0	0.0	256.0	256.0	-11.312336	4.3140726	-8.122633	-48.52661	1587200	0.22298104	132.13661	-0.008448258	-3.7595825	0.24287087	1.6789011	0.00033635471	0.22054195	0.002734375	0.7305078	79.0	10.422766	23.27017	23.27017	7712.092724084854
62	-13.874742	14.7996	-1.0663882	-82.854645	256.0	0.0	256.0	256.0	-13.220061	6.017452	-9.121667	-82.70152	1612800	0.2175158	164.74629	-0.00459601	-2.6556091	0.26794893	1.3699869	0.0007746702	0.087084234	0.00546875	0.5701953	79.0	9.646405	23.521145	23.521145	7835.582599878311
63	-12.0824795	11.601352	-1.0016153	-56.52319	256.0	0.0	256.0	256.0	-13.692713	7.18807	-8.919895	-93.18861	1638400	0.23295976	106.29605	-0.04534489	-5.165123	0.24202915	1.1137584	0.00022985136	1.3350111	0.0019140625	0.88421875	79.0	13.576101	25.65858	25.65858	7965.339735031128
