Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossN	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
75	-6.8852057	8.252915	-1.0	-46.744656	256.0	0.0	256.0	256.0	-6.7472887	3.8449945	-5.5433803	-51.765274	1945600	-4.7683715e-09	-2.3841857e-09	56.67388	-0.00047342537	-0.7898369	0.05037712	1.5839813	-0.00011166472	0.0064871074	0.0003515625	0.062070314	79.0	12.526222	19.411428	19.411428	12653.113995790482
76	-5.905666	7.4966636	-1.0	-44.93596	256.0	0.0	256.0	256.0	-6.6684065	2.4193823	-6.0167875	-30.538095	1971200	2.3841857e-09	2.3841857e-09	46.7258	-0.0004523587	-1.4427719	0.043743696	1.5923641	-0.00016732827	0.0056949975	0.000859375	0.052382812	79.0	6.2998204	12.205487	12.205487	12819.753050327301
77	-6.8735065	8.322535	-1.0	-40.296936	256.0	0.0	256.0	256.0	-6.2724757	4.269042	-4.990846	-45.714943	1996800	-7.152557e-09	-7.152557e-09	57.42393	-0.0008836341	-1.3835793	0.05043147	1.5863729	-0.00011829271	0.0030276678	0.0015625	0.022109374	79.0	14.032684	20.906189	20.906189	12984.732375383377
78	-6.4682856	7.926081	-1.0	-51.028442	256.0	0.0	256.0	256.0	-6.805961	3.4496167	-5.225666	-36.49663	2022400	1.66893e-08	1.66893e-08	50.280277	-0.00033634662	-0.4511261	0.050099038	1.6123071	3.2843043e-05	0.0057193334	0.001015625	0.039375	79.0	11.595026	18.063313	18.063313	13156.32532453537
79	-7.0328856	7.326836	-1.0	-27.038683	256.0	0.0	256.0	256.0	-6.463998	3.5665772	-5.023822	-38.676266	2048000	-1.4901161e-10	-2.9802322e-10	46.48384	-0.0006640765	-0.98601913	0.046410963	1.5922314	-0.00014491961	0.005209228	0.00234375	0.046757814	79.0	10.863809	17.896694	17.896694	13323.754387617111
80	-7.442778	8.279748	-1.0	-43.800964	256.0	0.0	256.0	256.0	-7.1182075	3.0457602	-5.8052163	-33.51591	2073600	-5.066395e-09	-5.3644182e-09	56.07419	-0.00038496286	-0.7115326	0.05017528	1.5745082	-1.1165189e-05	0.004842228	0.000703125	0.023554688	79.0	13.039951	20.482733	20.482733	13493.200383901596
81	-5.356739	6.7224464	-1.0	-44.63418	256.0	0.0	256.0	256.0	-7.1257896	2.895227	-6.2911716	-43.173588	2099200	-1.2516975e-08	-1.3113022e-08	42.193634	-0.00035354675	-3.5101776	0.038802043	1.5701157	-1.3505968e-05	0.0046796836	0.0005859375	0.047226563	79.0	12.251647	17.608385	17.608385	13660.551695346832
82	-6.650317	8.052571	-1.0	-43.07603	256.0	0.0	256.0	256.0	-5.554871	3.4264388	-4.5956526	-59.338867	2124800	-1.1920929e-09	-2.3841857e-09	55.62701	-0.0008707881	-1.633007	0.042530265	1.5648332	0.000109388704	0.0048770644	0.001171875	0.04113281	79.0	12.766907	19.417225	19.417225	13825.454697847366
83	-6.878281	7.3531876	-1.0	-29.1544	256.0	0.0	256.0	256.0	-6.682401	3.1412168	-5.767661	-34.314423	2150400	-1.6987324e-08	-1.9371509e-08	45.969345	-0.00045919386	-0.2991104	0.04552191	1.534164	-5.001776e-05	0.005859526	0.0011328125	0.057851564	79.0	13.12555	20.003832	20.003832	13991.26511979103
84	-5.880105	7.2057376	-1.0	-39.42954	256.0	0.0	256.0	256.0	-6.865731	2.9700232	-5.935149	-30.265585	2176000	-9.536743e-09	-8.940697e-09	42.45602	-0.0003889048	-1.3700981	0.042039957	1.5318228	1.1542621e-05	0.0059734513	0.0008984375	0.045429688	79.0	16.666502	22.546608	22.546608	14157.922217845917
85	-9.592443	10.718846	-1.0	-47.845818	256.0	0.0	256.0	256.0	-6.520421	4.4279757	-4.9212985	-37.25649	2201600	1.4305114e-08	1.4305114e-08	100.35654	-0.0005728722	-10.05648	0.06544902	1.496813	7.5032396e-05	0.0042210873	0.00125	0.045078125	79.0	23.820032	33.41248	33.41248	14325.552002429962
86	-8.659554	10.144108	-1.0	-51.55605	256.0	0.0	256.0	256.0	-9.350832	4.4705286	-7.740476	-43.13682	2227200	1.07288365e-08	1.07288365e-08	79.40921	-0.000507797	-0.99845886	0.058720186	1.496441	-3.4115186e-05	0.0032929003	0.0019140625	0.030546876	79.0	15.12041	23.779959	23.779959	14492.637191772461
87	-7.018073	7.9020786	-1.0	-37.27982	256.0	0.0	256.0	256.0	-8.214856	3.97696	-6.936834	-45.032703	2252800	-1.1920929e-09	-1.1920929e-09	54.41645	-0.00017783046	-2.294796	0.042687207	1.4900049	-1.3983568e-05	0.0056716274	0.0004296875	0.053710938	79.0	12.013214	19.031286	19.031286	14655.80359864235
88	-8.460436	9.0359955	-1.0	-39.918365	256.0	0.0	256.0	256.0	-7.2794757	3.683107	-6.0743504	-33.586563	2278400	3.5762786e-09	5.9604646e-09	64.86165	-0.00048287987	-2.3384323	0.052830305	1.4611136	3.4591383e-05	0.004065847	0.00203125	0.038554687	79.0	16.927286	25.387722	25.387722	14823.463429689407
89	-6.972222	7.6260266	-1.0	-35.44037	256.0	0.0	256.0	256.0	-8.013688	3.1198487	-7.0922403	-39.001945	2304000	-2.3841857e-09	-3.5762786e-09	50.45258	-0.00043232917	-1.3723831	0.044179317	1.4898643	-3.38242e-05	0.004826667	0.0005859375	0.03308594	79.0	10.508205	17.480429	17.480429	14990.454522371292
90	-6.35453	6.6720085	-1.0	-33.322803	256.0	0.0	256.0	256.0	-6.9224367	2.858533	-6.009765	-31.325453	2329600	4.7683715e-09	4.7683715e-09	40.051884	-0.00031094553	-1.0868416	0.041629992	1.4710557	5.8608666e-06	0.0046001174	0.00109375	0.028125	79.0	8.081699	14.436231	14.436231	15153.693507194519
91	-8.213339	8.436368	-1.0	-41.367565	256.0	0.0	256.0	256.0	-6.6592193	2.8613207	-5.627009	-30.112108	2355200	-1.1920929e-08	-1.1920929e-08	62.864834	-0.0002628255	-3.1850815	0.05314432	1.469498	-5.2678562e-05	0.004151954	0.0005859375	0.023867188	79.0	13.019652	21.232988	21.232988	15320.375892400742
92	-6.613146	6.3115406	-1.0	-31.890709	256.0	0.0	256.0	256.0	-7.956545	2.6814637	-7.08813	-32.61901	2380800	2.3841857e-09	2.6822091e-09	37.589115	-0.00059653627	-2.2611504	0.0453332	1.4693724	3.981149e-05	0.004338063	0.00171875	0.034257814	79.0	10.596532	17.209679	17.209679	15487.742283821106
93	-5.991928	7.384067	-1.0	-41.30066	256.0	0.0	256.0	256.0	-6.605168	2.27063	-5.6665473	-26.793226	2406400	7.152557e-09	5.9604646e-09	44.981564	-0.0004825485	-2.5695457	0.03536516	1.4619445	-5.8458143e-05	0.003995646	0.00171875	0.043125	79.0	15.449876	21.441805	21.441805	15656.09390258789
94	-5.8777514	8.268639	-1.0	-48.97302	256.0	0.0	256.0	256.0	-5.9070497	3.14695	-5.083303	-46.34235	2432000	5.3644182e-09	5.9604646e-09	51.690884	-0.00043517887	-2.8171387	0.036797076	1.4616859	2.2007169e-05	0.0047049583	0.0002734375	0.057460938	79.0	8.765712	14.643463	14.643463	15820.551394939423
95	-8.721658	9.501749	-1.0	-49.162136	256.0	0.0	256.0	256.0	-6.4395003	5.4174	-4.7112694	-46.142727	2457600	-6.556511e-09	-7.152557e-09	79.155975	-0.00065346895	-7.3257675	0.052102316	1.4478898	-9.1583504e-05	0.0042735385	0.001171875	0.04839844	79.0	13.645816	22.36747	22.36747	15988.310459375381
96	-6.3142724	6.5086527	-1.0	-29.067287	256.0	0.0	256.0	256.0	-8.192201	3.006941	-7.3486104	-36.76258	2483200	8.34465e-09	8.34465e-09	40.729984	-0.00056251045	-4.00906	0.034679025	1.4738046	-0.00010325118	0.0039852094	0.0007421875	0.034804687	79.0	10.020435	16.334705	16.334705	16151.502916574478
97	-6.218133	8.800411	-1.0	-43.368614	256.0	0.0	256.0	256.0	-6.396406	2.696537	-5.6996517	-33.45118	2508800	7.152557e-09	7.152557e-09	61.603016	-0.00049752597	-3.464119	0.032768745	1.4800359	2.5969222e-05	0.0061358684	0.0008203125	0.06628906	79.0	10.96452	17.182653	17.182653	16317.183012008667
98	-5.9224524	7.246453	-1.0	-33.41813	256.0	0.0	256.0	256.0	-6.2433453	4.3248653	-5.13265	-42.482754	2534400	5.9604646e-09	3.5762786e-09	42.071457	-0.00067207334	-1.4152794	0.03240335	1.5066849	-9.858799e-05	0.0039472347	0.0016015625	0.033828124	79.0	13.9232235	19.845678	19.845678	16480.91565322876
99	-7.565569	9.606251	-1.0	-50.06764	256.0	0.0	256.0	256.0	-6.166548	3.9836228	-5.0181117	-44.411304	2560000	1.4305114e-08	1.1920929e-08	71.6837	-0.0004729748	-4.2277603	0.038477752	1.5039274	-3.2235646e-05	0.0047068014	0.000546875	0.050585937	79.0	15.514159	23.07973	23.07973	16645.387693166733
100	-7.506831	8.341078	-1.0	-44.298233	256.0	0.0	256.0	256.0	-7.3424025	4.303835	-6.1535044	-43.45726	2585600	-5.9604643e-10	-1.7881393e-09	58.339798	-0.00024816694	-2.1165962	0.041908134	1.4931903	6.948227e-05	0.0045708446	0.0004296875	0.042460937	79.0	14.620752	22.12758	22.12758	16815.64260840416
101	-7.1633067	8.400407	-1.0	-37.57662	256.0	0.0	256.0	256.0	-7.748822	4.259481	-6.4993677	-40.977825	2611200	7.152557e-09	4.7683715e-09	56.84044	-0.00036924361	-1.5090942	0.039949805	1.4743521	-8.226665e-05	0.005549705	0.00078125	0.047851562	79.0	18.827099	25.990406	25.990406	16984.435508728027
102	-6.363878	8.058146	-1.0	-50.520958	256.0	0.0	256.0	256.0	-6.960299	3.5521154	-5.960832	-37.10317	2636800	2.3841857e-09	1.1920929e-09	50.015987	-0.00025776864	-1.2328911	0.035177227	1.5042751	1.9328801e-05	0.005941229	0.000546875	0.05996094	79.0	11.311819	17.675695	17.675695	17146.861665010452
103	-7.073431	9.51006	-1.0	-45.795647	256.0	0.0	256.0	256.0	-6.564906	4.4999533	-5.0312815	-46.16837	2662400	1.1920929e-09	2.3841857e-09	63.27016	-0.00045709684	-2.7491646	0.039784428	1.4972996	-8.465068e-05	0.00420471	0.0007421875	0.0390625	79.0	14.946416	22.019846	22.019846	17309.192344665527
104	-6.9032393	8.209092	-1.0	-36.841858	256.0	0.0	256.0	256.0	-6.956425	4.970014	-5.124704	-52.768116	2688000	-5.3644182e-09	-4.7683715e-09	61.6082	-0.00031954647	-4.546013	0.037526917	1.4768729	6.545748e-05	0.0050807907	0.0006640625	0.060898438	79.0	14.727917	21.631155	21.631155	17473.556674957275
105	-5.6747046	7.7130795	-1.0	-53.085094	256.0	0.0	256.0	256.0	-6.7918286	3.09044	-5.255575	-34.856915	2713600	-1.1920929e-09	-2.3841857e-09	46.001774	-0.0005340106	-2.9477882	0.031887393	1.4788741	5.2719963e-05	0.0041384744	0.0016796875	0.038359374	79.0	11.205509	16.880215	16.880215	17639.12655568123
106	-6.610147	8.105601	-1.0	-48.064648	256.0	0.0	256.0	256.0	-5.6719666	3.771066	-4.2383637	-38.23278	2739200	-2.3841857e-09	-1.1920929e-09	53.560863	-0.00040788174	-1.4022636	0.036044326	1.4820324	2.4573412e-05	0.0045025963	0.00046875	0.030429687	79.0	11.1188	17.728949	17.728949	17805.3322763443
107	-7.39281	8.847763	-1.0	-49.65475	256.0	0.0	256.0	256.0	-6.754728	4.0001187	-5.3904076	-36.068035	2764800	8.940697e-09	8.34465e-09	60.83779	-0.00070288364	-1.121872	0.03859075	1.4523922	-2.5281348e-05	0.0034723491	0.0027734374	0.03265625	79.0	13.518216	20.911028	20.911028	17969.172895908356
108	-6.284498	6.815139	-1.0	-39.12224	256.0	0.0	256.0	256.0	-7.1588535	3.6696339	-5.7657576	-46.465153	2790400	1.4305114e-08	1.1920929e-08	40.433895	-0.00043896437	-2.195263	0.035135522	1.4627173	7.54558e-06	0.0043673986	0.0010546875	0.060234375	79.0	9.833843	16.118341	16.118341	18138.252985715866
109	-7.9237304	9.680913	-1.0	-50.66179	256.0	0.0	256.0	256.0	-6.627891	3.6051474	-5.3545957	-38.586826	2816000	-5.9604643e-10	-1.7881393e-09	75.49698	-0.0004762882	-3.8832092	0.04016677	1.4228241	1.886121e-05	0.0045475326	0.0008203125	0.039257813	79.0	15.096882	23.020615	23.020615	18303.1984436512
110	-8.062242	9.013783	-1.0	-45.497566	256.0	0.0	256.0	256.0	-8.295312	5.6025877	-6.25292	-45.831814	2841600	1.7881393e-09	2.3841857e-09	66.19748	-0.00094141666	-3.257431	0.040405855	1.4176991	0.00012535456	0.004939236	0.0029296875	0.04535156	79.0	21.113796	29.176035	29.176035	18462.715801239014
111	-7.172183	9.169141	-1.0	-42.095856	256.0	0.0	256.0	256.0	-7.6526527	3.5595784	-6.3159413	-51.47433	2867200	0.0	0.0	69.10202	-0.00051681994	-2.5726929	0.032743655	1.4121109	9.646945e-05	0.0045619826	0.00109375	0.052421875	79.0	12.626412	19.798595	19.798595	18629.695226430893
112	-6.8166704	7.3750257	-1.0	-36.820023	256.0	0.0	256.0	256.0	-7.338047	4.371763	-2.1334286	-36.606	2892800	-4.7683715e-09	-3.5762786e-09	49.4029	-0.00034383655	-4.9755554	0.030413046	1.418277	-8.868443e-05	0.004396213	0.000703125	0.03	79.0	16.47884	23.29551	23.29551	18798.563820123672
113	-7.179066	9.459644	-1.0	-47.115143	256.0	0.0	256.0	256.0	-6.773483	2.954944	-5.7140326	-38.013905	2918400	-1.1920929e-08	-1.4305114e-08	68.51687	-0.00042897463	-6.4028244	0.030504022	1.4233606	9.106329e-05	0.006215308	0.0017578125	0.067734376	79.0	14.243849	21.422918	21.422918	18967.380766391754
114	-7.4728737	9.281442	-1.0	-43.30301	256.0	0.0	256.0	256.0	-7.196976	5.2388115	-5.3524003	-46.470055	2944000	2.3841857e-09	2.9802323e-09	70.278625	-0.00035234392	-2.316452	0.028643047	1.4089003	-4.137828e-05	0.0063325274	0.0004296875	0.05328125	79.0	16.881157	24.35403	24.35403	19132.27190899849
115	-5.7623596	7.1769576	-1.0	-44.67677	256.0	0.0	256.0	256.0	-7.0314813	2.9797792	-5.6992517	-41.57517	2969600	7.152557e-09	4.172325e-09	41.576958	-0.00049837295	-2.8754044	0.024125068	1.4298413	-2.3451257e-05	0.0068759425	0.0008203125	0.061328124	79.0	10.696751	16.459112	16.459112	19292.416289567947
116	-7.7778997	7.201562	-1.0	-29.268793	256.0	0.0	256.0	256.0	-6.1658635	4.211338	-4.9403653	-41.226173	2995200	8.9406965e-10	1.0430813e-09	50.76292	-0.00034781755	-5.9025307	0.03459608	1.4125104	9.1777205e-05	0.005484325	0.0004296875	0.068671875	79.0	16.135948	23.91385	23.91385	19458.994475364685
117	-6.5097957	6.988793	-1.0	-36.228848	256.0	0.0	256.0	256.0	-7.690724	2.5360668	-6.5325403	-30.518682	3020800	-1.3113022e-08	-1.3113022e-08	42.19039	-0.00053039193	-2.009037	0.029779851	1.434111	-0.00010178033	0.004661799	0.0011328125	0.035078123	79.0	13.961333	20.471128	20.471128	19625.94074368477
118	-5.7325063	7.2023206	-1.0	-45.991863	256.0	0.0	256.0	256.0	-6.2217164	2.1864104	-5.442383	-29.40443	3046400	-1.07288365e-08	-1.1920929e-08	44.390106	-0.00033048628	-2.3130112	0.023467157	1.4325088	-6.149177e-05	0.0046112495	0.0003515625	0.040351562	79.0	9.319552	15.05206	15.05206	19790.195426940918
119	-6.313034	7.105233	-1.0	-31.637058	256.0	0.0	256.0	256.0	-6.183435	4.390253	-4.5563674	-48.60559	3072000	-7.152557e-09	-7.152557e-09	42.622677	-0.0005620784	-2.3523636	0.028637376	1.4211245	-5.1398678e-05	0.005225426	0.0012890626	0.041367188	79.0	12.1170435	18.430077	18.430077	19959.670717716217
120	-6.466553	8.166284	-1.0	-39.875282	256.0	0.0	256.0	256.0	-6.246779	3.1001976	-5.0221252	-38.89298	3097600	-4.7683715e-09	-4.7683715e-09	52.498	-0.0005361116	-0.9219475	0.026467644	1.43187	-4.3831846e-05	0.0039788224	0.00125	0.04449219	79.0	12.9399185	19.406471	19.406471	20124.523299217224
121	-8.609853	9.684618	-1.0	-54.33907	256.0	0.0	256.0	256.0	-6.8808384	4.643581	-5.2397633	-40.6041	3123200	-1.4305114e-08	-1.66893e-08	78.7586	-0.0003310275	-3.8891525	0.033663057	1.41984	-7.299402e-05	0.0031813865	0.0003515625	0.03109375	79.0	14.872822	23.482674	23.482674	20292.202838897705
122	-9.342733	8.531268	-1.0	-35.967724	256.0	0.0	256.0	256.0	-8.631526	4.173935	-6.521609	-40.336468	3148800	7.152557e-09	5.9604646e-09	61.764122	-0.0002978182	-1.7428055	0.038982064	1.4100436	-0.00011547269	0.0039147087	0.000703125	0.04097656	79.0	18.763096	28.105833	28.105833	20458.77113175392
123	-7.984213	8.630695	-1.0	-37.430466	256.0	0.0	256.0	256.0	-9.259415	3.4232614	-7.3915095	-40.043194	3174400	1.1920929e-09	0.0	64.20111	-0.00030133247	-2.1431732	0.03144359	1.401134	-4.3118707e-05	0.0049027707	0.0006640625	0.0459375	79.0	17.342201	25.326416	25.326416	20618.02526450157
124	-6.8376985	8.038819	-1.0	-37.773247	256.0	0.0	256.0	256.0	-7.768166	3.1255739	-6.130066	-34.25019	3200000	5.9604646e-09	5.9604646e-09	53.066864	-0.00019567132	-1.7153206	0.028241897	1.434441	-3.3022032e-05	0.0050706775	0.0005078125	0.053046875	79.0	13.186956	20.024656	20.024656	20779.992160320282
125	-6.571882	8.146682	-1.0	-46.371326	256.0	0.0	256.0	256.0	-6.8078213	3.566945	-5.3525376	-37.24947	3225600	1.1920929e-08	1.1920929e-08	52.866215	-0.00042252423	-1.6647758	0.02515046	1.4303155	8.7503024e-05	0.004808763	0.000625	0.04890625	79.0	13.045442	19.617323	19.617323	20949.401517868042
126	-8.505146	9.731864	-1.0	-44.829594	256.0	0.0	256.0	256.0	-7.174637	5.5933137	-5.4010777	-55.154907	3251200	4.172325e-09	2.9802323e-09	77.43379	-0.0006633127	-5.6383133	0.031328503	1.4085068	-0.00018725764	0.006592011	0.001875	0.047539063	79.0	17.46795	25.973099	25.973099	21111.862614154816
127	-5.964063	7.3310432	-1.0	-38.161636	256.0	0.0	256.0	256.0	-7.9254704	3.4476492	-6.579651	-37.452477	3276800	1.1920929e-09	1.1920929e-09	49.47485	-0.00048110902	-5.2710648	0.023270095	1.4095888	-0.0001141822	0.0044519836	0.000546875	0.05214844	79.0	12.326159	18.29022	18.29022	21279.633689165115
128	-7.251266	8.268513	-1.0	-30.806524	256.0	0.0	256.0	256.0	-6.173434	3.577239	-4.6538687	-38.045147	3302400	9.536743e-09	9.536743e-09	57.4809	-0.00033976557	-1.5893173	0.027919699	1.4032053	-9.289978e-05	0.006204009	0.0003125	0.05296875	79.0	13.803104	21.05437	21.05437	21447.473532915115
129	-5.5302553	7.069948	-1.0	-33.052097	256.0	0.0	256.0	256.0	-6.942839	2.9145627	-5.280125	-33.712784	3328000	-7.152557e-09	-7.152557e-09	41.933582	-0.0004060483	-2.321106	0.018455856	1.4107023	-0.00010837705	0.004415952	0.0012109375	0.044375	79.0	9.332151	14.862406	14.862406	21619.33171749115
130	-6.2987227	7.6742344	-1.0	-41.46325	256.0	0.0	256.0	256.0	-5.5827556	3.2168245	-3.8243232	-43.232933	3353600	1.1920929e-09	1.1920929e-09	47.562622	-0.00055847404	-1.3386688	0.02536388	1.3721085	-0.00029040748	0.0035065878	0.0015234374	0.05859375	79.0	12.535358	18.834082	18.834082	21787.51625919342
131	-8.488446	8.753326	-1.0	-35.95405	256.0	0.0	256.0	256.0	-6.8088393	4.595517	-5.1064854	-43.953934	3379200	1.5497207e-08	1.7881394e-08	68.67651	-0.00026305317	-4.6916695	0.028094174	1.3529155	-1.8582123e-05	0.0073048426	0.0005859375	0.060859375	79.0	17.449497	25.937946	25.937946	21951.20802974701
132	-6.7593336	8.178812	-1.0	-46.015797	256.0	0.0	256.0	256.0	-8.132885	2.6778004	-6.948663	-28.518053	3404800	1.1920929e-09	2.3841857e-09	55.756924	-0.0004024303	-3.630146	0.024261946	1.3552182	3.9072613e-05	0.0066313124	0.0007421875	0.06378906	79.0	14.242956	21.00229	21.00229	22114.031466007233
133	-6.300659	6.8037157	-1.0	-35.102016	256.0	0.0	256.0	256.0	-6.8551154	4.235768	-5.3698974	-45.654007	3430400	-3.5762786e-09	-4.172325e-09	41.9891	-0.0006102371	-3.0179253	0.024326053	1.3359447	-4.536082e-05	0.004288182	0.0015234374	0.044414062	79.0	14.670985	20.971645	20.971645	22274.418621063232
134	-6.670057	7.101324	-1.0	-33.295166	256.0	0.0	256.0	256.0	-6.3055534	2.7332597	-5.2716475	-34.40462	3456000	-1.1920929e-09	-2.9802322e-10	41.378674	-0.00037337423	-0.43281555	0.023089308	1.3141037	-5.2449304e-05	0.0034348774	0.0009765625	0.035351563	79.0	13.312857	19.982914	19.982914	22433.429892539978
135	-8.017011	9.212537	-1.0	-43.736034	256.0	0.0	256.0	256.0	-6.880546	3.4307873	-5.028205	-34.108685	3481600	0.0	0.0	66.42532	-0.0005591512	-3.4259872	0.025513489	1.3163614	9.551515e-05	0.0057447795	0.00109375	0.063085936	79.0	15.52342	23.540432	23.540432	22604.673306703568
136	-6.56719	7.519843	-1.0	-35.160637	256.0	0.0	256.0	256.0	-7.793568	4.1157703	-6.3405924	-42.874237	3507200	1.1920929e-09	0.0	48.792904	-0.0004388237	-3.096157	0.021208057	1.3394085	-4.1658895e-06	0.0025971744	0.0013671875	0.03515625	79.0	15.312757	21.879944	21.879944	22774.503149986267
137	-8.217315	10.314698	-1.0	-49.556545	256.0	0.0	256.0	256.0	-6.828397	3.6774404	-5.2468586	-34.426426	3532800	-4.3213366e-09	-4.3213366e-09	83.94858	-0.00036984318	-5.3065643	0.024991084	1.3246151	-8.6725624e-05	0.0071862545	0.0007421875	0.067929685	79.0	18.294975	26.512287	26.512287	22945.512674570084
138	-6.304227	7.0865126	-1.0	-32.853985	256.0	0.0	256.0	256.0	-7.663561	3.9783962	-5.722093	-42.402863	3558400	-1.1324882e-08	-1.1920929e-08	44.956005	-0.0004692763	-3.2861404	0.01721504	1.3123267	-0.00017060082	0.004755546	0.0011328125	0.04496094	79.0	10.899991	17.204218	17.204218	23114.33445596695
139	-6.6406274	8.014011	-1.0	-32.89936	256.0	0.0	256.0	256.0	-6.4884963	3.5339744	-4.725175	-39.884304	3584000	-2.3841857e-09	-2.3841857e-09	52.258453	-0.00026806473	-0.34127045	0.019245777	1.3395703	-8.908946e-05	0.004714068	0.000546875	0.053671874	79.0	11.968988	18.609613	18.609613	23284.28918814659
140	-5.3856773	7.2732534	-1.0	-39.61155	256.0	0.0	256.0	256.0	-6.52933	3.250929	-5.134092	-39.193142	3609600	-2.3841857e-09	-2.3841857e-09	43.304527	-0.0002528119	-1.9504242	0.016227426	1.3447144	2.826936e-05	0.0047968947	0.00046875	0.059726562	79.0	11.198378	16.584055	16.584055	23455.946451187134
141	-6.6101604	7.6408405	-1.0	-40.08058	256.0	0.0	256.0	256.0	-5.392118	3.24396	-4.002489	-42.632755	3635200	7.152557e-09	4.7683715e-09	50.658447	-0.00021060706	-2.3855019	0.02007524	1.3182936	1.3231915e-05	0.0056739207	0.0001953125	0.07375	79.0	11.60427	18.214432	18.214432	23621.713934659958
142	-6.5610676	6.8594766	-1.0	-30.418385	256.0	0.0	256.0	256.0	-6.6384563	3.145263	-5.3697624	-37.171234	3660800	-4.7683715e-09	-4.7683715e-09	41.031124	-0.00045369446	-0.65211487	0.020999126	1.3127508	-9.558531e-06	0.0040578987	0.0008984375	0.045273438	79.0	11.353497	17.914562	17.914562	23783.753346681595
143	-6.6903157	8.676791	-1.0	-45.783157	256.0	0.0	256.0	256.0	-6.581312	2.8008847	-5.385547	-32.47712	3686400	-2.3841857e-09	-2.9802323e-09	61.313644	-0.00026665567	-2.3353195	0.020530028	1.3209262	-2.5351067e-06	0.004405256	0.0005859375	0.0559375	79.0	13.610912	20.301226	20.301226	23950.381666898727
144	-7.2748766	8.86835	-1.0	-48.782963	256.0	0.0	256.0	256.0	-6.7999744	4.03113	-4.792377	-38.93138	3712000	3.5762786e-09	3.5762786e-09	60.395752	-0.00044331135	-1.705555	0.020937815	1.3155478	-0.00016676483	0.008174065	0.000703125	0.084296875	79.0	10.880482	18.155357	18.155357	24113.553664684296
145	-6.8573413	7.4853015	-1.0	-35.715557	256.0	0.0	256.0	256.0	-7.016958	3.6603072	-5.9699144	-37.256504	3737600	2.9802323e-09	2.9802323e-09	46.83302	-0.00014128178	-1.0342598	0.018628988	1.3196319	-2.2616285e-05	0.0054802103	0.00015625	0.041875	79.0	11.210111	18.067451	18.067451	24279.51526117325
146	-5.871091	7.0188336	-1.0	-38.359043	256.0	0.0	256.0	256.0	-6.8902006	3.4063058	-5.731842	-42.057774	3763200	-2.3841857e-09	-2.3841857e-09	43.105343	-0.0006297827	-2.4841957	0.016845219	1.3173459	-8.7881126e-05	0.005264397	0.0011328125	0.055664062	79.0	10.114462	15.985556	15.985556	24446.370138645172
147	-9.345636	10.468822	-1.0	-46.01651	256.0	0.0	256.0	256.0	-6.5202622	4.280562	-4.9244056	-36.096996	3788800	-1.4305114e-08	-1.66893e-08	92.39199	-0.00028530118	-11.268539	0.026230846	1.3097821	-5.2205738e-05	0.0040832977	0.000703125	0.039257813	79.0	19.38663	28.732271	28.732271	24608.233355998993
148	-6.2367573	7.8531895	-1.0	-36.979607	256.0	0.0	256.0	256.0	-8.613666	3.960441	-6.9390097	-38.97735	3814400	-9.536743e-09	-9.536743e-09	51.822453	-0.0002515572	-5.948204	0.015239289	1.3219421	-0.00010001067	0.005061181	0.000390625	0.046601564	79.0	11.675351	17.91211	17.91211	24769.54102230072
149	-6.1394224	6.773803	-1.0	-28.09332	256.0	0.0	256.0	256.0	-6.116183	3.3162272	-5.015093	-33.24036	3840000	-2.3841857e-09	-2.3841857e-09	40.198563	-0.0002854371	-1.2421913	0.017212236	1.3295453	-3.322612e-05	0.0055203266	0.0004296875	0.053867187	79.0	9.183992	15.323414	15.323414	24934.681926965714
