Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
67	-9.420313	40.094337	0.0	-184.14062	256.0	0.0	256.0	256.0	-14.122347	5.3715386	-12.054678	-110.969734	348160	-3.5390257e-09	1520.3801	-0.0062223207	-82.77014	2.2863712	0.00792667	0.069726564	79.0	-9.420313	0.0	0.0	47983.51482439041
68	-15.084765	46.32308	0.0	-182.13281	256.0	0.0	256.0	256.0	-9.797281	16.071259	-6.9503045	-213.12921	353280	6.426126e-09	2047.5424	-0.0070810234	-49.044067	2.2640643	0.010141661	0.095898435	79.0	-8.19668	6.888086	6.888086	48688.14200305939
69	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-14.090612	0.44165757	-12.58368	-15.762545	358400	-5.8487057e-08	198.74043	-0.0069581824	-196.21486	2.2798655	0.004431948	0.07167969	79.0	0.0	0.0	0.0	49394.1831638813
70	-10.643164	34.369507	0.0	-146.65234	256.0	0.0	256.0	256.0	-2.2826197	7.8336973	-1.2916081	-116.2635	363520	7.450581e-09	1164.7743	-0.0060951943	-90.341064	2.2616599	0.0071000466	0.0828125	79.0	-3.755078	6.888086	6.888086	50166.67106485367
71	-0.1203125	0.4139033	0.0	-1.84375	256.0	0.0	256.0	256.0	-9.731245	2.9786763	-3.383184	-77.62797	368640	2.1606684e-08	101.25529	-0.0063124574	-100.67938	2.2849193	0.006404438	0.065820314	79.0	-0.1203125	0.0	0.0	50875.08187365532
72	-0.028125	0.12259403	0.0	-0.5625	256.0	0.0	256.0	256.0	-0.7549368	0.04492142	2.3962724	-0.7583258	373760	-8.5681675e-09	0.5459677	-0.0061661266	-0.33703005	2.280887	0.0041483836	0.06015625	79.0	-0.028125	0.0	0.0	51579.88195371628
73	-6.8414063	20.579561	0.0	-73.18359	256.0	0.0	256.0	256.0	-0.56372124	2.0137718	1.9649725	-57.63974	378880	-6.891787e-09	454.65268	-0.004926666	-12.002686	2.25773	0.0061335126	0.03300781	79.0	-6.8414063	0.0	0.0	52296.253378629684
74	-2.4111328	10.509884	0.0	-48.222656	256.0	0.0	256.0	256.0	-0.9297179	2.2011414	-0.85334826	-73.6781	384000	9.313226e-11	110.615746	-0.0070320396	-0.5267334	2.2406685	0.012190101	0.21445313	79.0	-2.4111328	0.0	0.0	52997.595584869385
75	-5.0601563	22.056711	0.0	-101.203125	256.0	0.0	256.0	256.0	-1.1422589	4.0780993	-0.8942554	-84.16245	389120	1.0151416e-08	474.77124	-0.006169835	-17.487152	2.213468	0.0051662256	0.10175781	79.0	1.8279297	6.888086	6.888086	53701.193061590195
76	-4.7544923	20.724352	0.0	-95.08984	256.0	0.0	256.0	256.0	-4.3786077	4.0688367	-2.9968362	-93.55371	394240	-8.940697e-09	409.74088	-0.0057606613	-1.7156372	2.235496	0.0083226515	0.13125	79.0	-4.7544923	0.0	0.0	54403.17580962181
77	-0.59648436	2.5955377	0.0	-11.910156	256.0	0.0	256.0	256.0	-4.524597	0.8321125	-1.8311458	-7.8006315	399360	9.126961e-09	22.54339	-0.004882131	-15.384943	2.2618682	0.0061723655	0.032421876	79.0	-0.59648436	0.0	0.0	55108.0482172966
78	-16.63496	58.325207	0.0	-262.73828	256.0	0.0	256.0	256.0	-1.5505421	3.9902704	0.82497615	-65.11633	404480	-6.426126e-09	3520.185	-0.008163023	-384.33984	2.2527533	0.0085858675	0.11972656	79.0	-3.5664062	13.068555	13.068555	55808.720281124115
79	-0.5697266	2.4833803	0.0	-11.394531	256.0	0.0	256.0	256.0	-15.513684	0.74718755	-12.340164	-17.569084	409600	-2.1234154e-08	230.27568	-0.0052845567	-223.96562	2.2955709	0.0058559543	0.03261719	79.0	-0.5697266	0.0	0.0	56527.18825626373
80	-16.068945	45.85556	0.0	-190.41016	256.0	0.0	256.0	256.0	-2.682073	16.03886	-0.947768	-214.39082	414720	-1.0803342e-08	2160.669	-0.0064862575	-221.41211	2.3192298	0.007925458	0.10195313	79.0	-9.18086	6.888086	6.888086	57235.62548327446
