Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
60	-5.993862	6.254168	-1.0	-30.790955	256.0	0.0	256.0	256.0	-6.55493	2.7211854	-3.4909408	-31.745363	1561600	2.3841857e-09	34.659443	-0.0017892837	-0.79776	0.0661472	0.33716485	7.198013e-05	0.006270471	0.0018359375	0.06441406	79.0	10.114845	16.10871	16.10871	7639.883125305176
61	-7.914658	9.046944	-1.0	-49.099518	256.0	0.0	256.0	256.0	-6.3567853	3.4443226	-3.448809	-34.76277	1587200	8.642673e-09	67.80365	-0.0015320285	-3.2282867	0.079865016	0.33648828	0.00030727853	0.0026927737	0.005859375	0.046328124	79.0	15.355516	23.27017	23.27017	7767.471714019775
62	-7.1779084	9.59791	-1.0	-51.80921	256.0	0.0	256.0	256.0	-7.94856	4.280983	-4.4712005	-60.83971	1612800	-2.3841857e-09	69.84107	-0.0020618774	-1.3528366	0.083388224	0.33520538	0.00010790862	0.00513622	0.0065625	0.06128906	79.0	16.343237	23.521145	23.521145	7893.825446367264
63	-6.754565	8.096319	-1.0	-43.048115	256.0	0.0	256.0	256.0	-7.1780305	4.563764	-3.7193031	-42.960236	1638400	4.7683715e-09	49.942577	-0.0022048014	-0.6774788	0.07091196	0.34809396	0.0002346114	0.005583151	0.0107421875	0.05753906	79.0	18.904016	25.65858	25.65858	8023.085210084915
64	-5.6608996	6.5246243	-1.0	-33.57652	256.0	0.0	256.0	256.0	-6.2785926	3.0539925	-3.911202	-42.591038	1664000	-6.7800285e-09	35.498505	-0.0017799704	-0.70703125	0.05697663	0.329031	4.8471196e-05	0.004130964	0.0022265625	0.04402344	79.0	12.541446	18.202347	18.202347	8148.585532665253
65	-6.6416435	8.98815	-1.0	-59.15355	256.0	0.0	256.0	256.0	-5.9086995	3.086997	-3.6319935	-34.743774	1689600	7.152557e-09	60.728046	-0.002199861	-4.075527	0.069356434	0.30538988	-0.00014081107	0.0070462134	0.0044921874	0.08484375	79.0	10.973949	17.615591	17.615591	8270.951535463333
66	-6.2049303	6.2874107	-1.0	-36.332253	256.0	0.0	256.0	256.0	-6.331571	3.8871174	-3.4058616	-54.40248	1715200	6.556511e-09	36.757744	-0.0017802966	-2.8455505	0.057467718	0.28971887	-0.00025036803	0.0038947342	0.0037890626	0.035078123	79.0	11.936837	18.141766	18.141766	8395.783661842346
67	-6.971107	8.744804	-1.0	-47.47152	256.0	0.0	256.0	256.0	-6.4582148	3.2674227	-4.0773916	-44.04676	1740800	-3.5762786e-09	61.589718	-0.0015625679	-1.8876686	0.066904195	0.29657352	-0.00031173442	0.0028711387	0.0070703123	0.03390625	79.0	13.385754	20.356865	20.356865	8523.224511623383
68	-6.7999287	8.219882	-1.0	-43.996136	256.0	0.0	256.0	256.0	-6.9714594	3.8815093	-4.3654275	-41.920177	1766400	8.046627e-09	54.25963	-0.0021761388	-0.5774307	0.06972535	0.2765938	0.0011863726	0.0034017349	0.01328125	0.030390626	79.0	13.2635975	20.063528	20.063528	8651.072937488556
69	-5.927793	6.7455125	-1.0	-42.5601	256.0	0.0	256.0	256.0	-6.446346	3.0411785	-3.7356737	-36.015263	1792000	6.556511e-09	37.632294	-0.0018078607	-0.49985504	0.052388668	0.28061685	-7.320577e-05	0.003710552	0.0049609374	0.04203125	79.0	10.219555	16.147348	16.147348	8775.554774284363
