Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
63	-14.67139	11.752926	-1.0161995	-51.927803	256.0	0.0	256.0	256.0	-15.40561	5.449714	-12.426269	-82.14195	1638400	2.3841857e-09	114.80463	-0.0004934764	-1.4326859	0.110515945	2.2639363	0.00051114906	0.0	0.009257812	0.0	79.0	10.987192	25.65858	25.65858	10441.46495771408
64	-14.031759	11.32069	-1.0	-53.680557	256.0	0.0	256.0	256.0	-14.303122	4.1818895	-11.970686	-45.21017	1664000	3.8743018e-09	111.14178	-0.0007109338	-0.61431885	0.10229261	2.2780027	0.0005019762	0.0	0.008554688	0.0	79.0	4.170587	18.202347	18.202347	10607.563224315643
65	-15.485741	12.858325	-1.5422403	-56.175156	256.0	0.0	256.0	256.0	-14.407607	4.940527	-11.605202	-60.747025	1689600	-6.556511e-09	134.41603	-0.0005218786	-2.7511597	0.114673026	2.270509	0.00035914071	0.0	0.009570313	0.0	79.0	2.1298506	17.615591	17.615591	10776.073653459549
66	-16.297745	11.874034	-1.610272	-51.804672	256.0	0.0	256.0	256.0	-15.286429	5.3444276	-12.578328	-55.52285	1715200	-2.3841857e-09	121.41208	-0.00086515903	-2.845909	0.112697266	2.2691374	0.0001638969	0.0	0.00984375	0.0	79.0	1.8440229	18.141766	18.141766	10942.773332834244
67	-15.233722	12.660749	-1.0161995	-52.72283	256.0	0.0	256.0	256.0	-16.395952	5.087926	-14.391402	-58.002827	1740800	0.0	132.31306	-0.0004649082	-4.1245728	0.0991429	2.2672262	0.00033469536	0.0	0.010703125	0.0	79.0	5.123141	20.356865	20.356865	11110.047903060913
68	-17.418734	14.293263	-1.7697946	-72.209564	256.0	0.0	256.0	256.0	-15.490438	5.7499304	-12.692372	-56.663837	1766400	-1.2516975e-08	166.2654	-0.0004006958	-6.0273285	0.11905567	2.2732139	0.00018329009	0.0	0.00625	0.0	79.0	2.6447947	20.063528	20.063528	11275.449839830399
69	-15.281716	11.706575	-1.010987	-58.54122	256.0	0.0	256.0	256.0	-16.81677	5.54514	-14.108935	-54.717934	1792000	4.7683715e-09	115.308136	-0.0006488657	-3.179863	0.10447118	2.2782614	0.00042369193	0.0	0.008046875	0.0	79.0	0.86563194	16.147348	16.147348	11445.690103054047
70	-15.633357	13.357499	-1.0	-67.18168	256.0	0.0	256.0	256.0	-15.502115	5.4896016	-12.665508	-57.88105	1817600	2.2351741e-10	144.77397	-0.00071896263	-0.80607605	0.105147704	2.2679908	0.00025678158	0.0	0.0075390623	0.0	79.0	2.2735252	17.906883	17.906883	11612.820283651352
71	-17.518614	12.858513	-1.1325185	-59.241016	256.0	0.0	256.0	256.0	-16.181473	6.626229	-12.545552	-59.691074	1843200	1.1324882e-08	141.53502	-0.00030549287	-4.5455627	0.11386314	2.2568123	0.0002143588	0.0	0.003515625	0.0	79.0	11.914482	29.433096	29.433096	11780.90808057785
72	-15.524203	12.060295	-1.1440742	-50.580856	256.0	0.0	256.0	256.0	-17.17228	4.531696	-14.326248	-46.302803	1868800	-4.7683715e-09	118.958275	-0.0009270406	-4.238312	0.11059754	2.2738318	0.00064019876	0.0	0.011445313	0.0	79.0	4.0186563	19.542856	19.542856	11940.852370977402
73	-13.923404	10.7681465	-1.0326056	-49.151993	256.0	0.0	256.0	256.0	-15.014591	4.7576547	-12.265763	-50.261623	1894400	-1.07288365e-08	99.53672	-0.0005614466	-2.2599792	0.096972056	2.2822323	0.00037842587	0.0	0.007421875	0.0	79.0	1.2781276	15.201532	15.201532	12104.42042684555
74	-15.253291	11.814422	-1.0	-56.36287	256.0	0.0	256.0	256.0	-14.240274	5.0791144	-11.679024	-48.643623	1920000	9.536743e-09	111.25451	-0.00056127785	-1.7717514	0.104339875	2.2702754	0.00027497715	0.0	0.00671875	0.0	79.0	5.456568	20.709858	20.709858	12264.337229013443
75	-15.460528	11.642823	-1.0140625	-52.084305	256.0	0.0	256.0	256.0	-15.342228	5.427015	-12.171112	-54.363808	1945600	-2.3841857e-09	114.76992	-0.0006729722	-1.1076126	0.10681251	2.283458	0.00014429365	0.0	0.0084375	0.0	79.0	3.9509006	19.411428	19.411428	12428.255982875824
76	-13.664591	9.569828	-1.0	-44.869297	256.0	0.0	256.0	256.0	-15.067758	4.025045	-12.611404	-48.520447	1971200	8.34465e-09	78.60449	-0.000449574	-2.312439	0.09519146	2.2890012	0.000117863936	0.0	0.005625	0.0	79.0	-1.4591049	12.205487	12.205487	12588.330954790115
77	-15.981082	12.51336	-1.0	-55.4108	256.0	0.0	256.0	256.0	-14.176308	4.828605	-11.288149	-56.498207	1996800	-1.3113022e-08	128.6706	-0.00039506552	-4.845787	0.113772415	2.2612984	0.00021172244	0.0	0.00453125	0.0	79.0	4.9251084	20.906189	20.906189	12755.429828643799
78	-14.419845	13.157663	-1.0	-81.322525	256.0	0.0	256.0	256.0	-15.773079	5.5893283	-12.819362	-57.669476	2022400	0.0	131.91989	-0.0003437066	-5.049469	0.1026705	2.2749863	0.0004009096	0.0	0.0045703123	0.0	79.0	3.6434662	18.063313	18.063313	12915.593603134155
