Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
46	-302.2144	104.770195	-162.4145	-537.3402	256.0	0.0	256.0	256.0	-280.0227	36.90497	-242.88943	-453.9261	240640	8.195639e-09	9230.433	-0.0048917476	-968.0635	4.272258	0.0029965902	0.040039062	79.0	-256.72653	45.487846	45.487846	18681.661938667297
47	-290.02078	137.58922	-135.22641	-667.99225	256.0	0.0	256.0	256.0	-301.0548	58.019474	-250.73094	-590.4882	245760	2.6915222e-08	13820.928	-0.00482446	-1343.249	4.2525225	0.0018426822	0.0296875	79.0	-217.8923	72.12842	72.12842	19074.656849384308
48	-327.91812	173.49268	-146.04979	-845.6127	256.0	0.0	256.0	256.0	-313.7871	121.69613	-230.08441	-1270.5656	250880	-5.355105e-09	18621.223	-0.005154673	-1992.5312	4.2524953	0.0010033103	0.046875	79.0	-276.90363	51.014515	51.014515	19472.231282234192
49	-294.49554	154.03177	-157.21626	-666.23517	256.0	0.0	256.0	256.0	-303.91534	87.59269	-227.58241	-680.5226	256000	-1.9371509e-08	15734.428	-0.0047518737	-842.15625	4.1344833	0.00019036731	0.03125	79.0	-247.62259	46.872932	46.872932	19865.64230298996
50	-285.26358	100.83133	-161.53014	-614.6824	256.0	0.0	256.0	256.0	-296.1338	74.9389	-229.13487	-765.10486	261120	-2.0861625e-08	8416.326	-0.007637224	-1895.1348	4.227626	0.0037884668	0.04140625	79.0	-229.30379	55.95974	55.95974	20261.725880384445
51	-268.0408	132.64513	-127.73348	-752.80585	256.0	0.0	256.0	256.0	-284.82434	83.745575	-235.7987	-1057.1573	266240	-2.7939677e-09	12950.254	-0.006311383	-1675.5615	4.245286	0.005873048	0.053710938	79.0	-207.34196	60.69883	60.69883	20658.803708076477
52	-301.35602	98.498695	-144.25256	-564.3203	256.0	0.0	256.0	256.0	-276.54755	71.64746	-212.82443	-605.54663	271360	-1.1175871e-09	8277.381	-0.006434053	-1580.4214	4.2872076	0.0021616446	0.0390625	79.0	-238.84404	62.511993	62.511993	21054.850145816803
53	-327.47174	127.76831	-156.88692	-611.936	256.0	0.0	256.0	256.0	-304.72687	44.840427	-254.45815	-550.9158	276480	-3.7252904e-10	13438.784	-0.006299806	-1661.7441	4.249278	0.005139099	0.038476564	79.0	-291.81046	35.661324	35.661324	21451.417049884796
54	-339.63284	159.76039	-164.0295	-729.9567	256.0	0.0	256.0	256.0	-333.9029	92.53184	-262.23935	-778.6965	281600	1.2200326e-08	15610.764	-0.007911541	-1119.8262	4.2755027	0.0029680145	0.071875	79.0	-290.37787	49.255016	49.255016	21840.314374923706
55	-287.5091	119.85349	-114.57311	-612.9119	256.0	0.0	256.0	256.0	-309.2304	60.443665	-248.57178	-593.89496	286720	2.6635826e-08	12428.164	-0.0067039956	-1877.2197	4.086916	0.0048271315	0.04140625	79.0	-256.59863	30.91044	30.91044	22238.116025924683
56	-264.53336	123.80312	-136.26187	-678.937	256.0	0.0	256.0	256.0	-282.998	44.390812	-237.33717	-535.202	291840	-6.0535967e-09	13700.119	-0.007702171	-1383.2539	3.97741	0.0048723756	0.05996094	79.0	-241.83122	22.702131	22.702131	22630.940761327744
57	-310.74493	197.18228	-168.63724	-1094.9274	256.0	0.0	256.0	256.0	-286.60345	89.44967	-217.03154	-884.28864	296960	1.0430813e-08	26428.406	-0.0061148717	-6588.584	4.166567	0.00075540814	0.03769531	79.0	-255.0444	55.700493	55.700493	23024.768982887268
58	-298.3305	122.871704	-171.52513	-561.89374	256.0	0.0	256.0	256.0	-309.7146	98.473595	-227.95201	-820.4902	302080	-1.8626451e-09	10130.016	-0.0067424993	-1479.5488	4.095913	0.0040065786	0.050195314	79.0	-241.79697	56.53354	56.53354	23417.766355276108
59	-294.78146	91.83046	-162.61139	-538.9514	256.0	0.0	256.0	256.0	-297.6848	67.4949	-207.9849	-700.5298	307200	8.754432e-09	7786.164	-0.006408781	-1569.8906	4.1063337	0.0030658415	0.0390625	79.0	-240.79541	53.986042	53.986042	23811.859456777573
60	-281.71414	131.85077	-131.06155	-629.9856	256.0	0.0	256.0	256.0	-290.62088	58.527134	-244.48647	-671.0118	312320	2.7008356e-09	12076.568	-0.0057203253	-1655.6016	3.9706655	0.0023000601	0.03046875	79.0	-234.22495	47.48924	47.48924	24209.196018218994
61	-285.55304	102.2916	-133.15584	-488.23227	256.0	0.0	256.0	256.0	-289.04108	60.14133	-221.51157	-544.90454	317440	3.8184225e-09	9834.462	-0.006460189	-1625.0732	4.0724025	0.0029721272	0.03300781	79.0	-252.15549	33.397556	33.397556	24602.330952644348
62	-299.5313	139.4671	-123.15805	-778.0039	256.0	0.0	256.0	256.0	-284.75958	58.457176	-194.55186	-702.50006	322560	-7.4505807e-10	16622.47	-0.006966071	-4263.2295	4.085655	0.0048423717	0.05332031	79.0	-253.84778	45.683533	45.683533	24994.977067947388
63	-319.05222	135.90948	-143.65297	-643.8824	256.0	0.0	256.0	256.0	-308.9504	66.61551	-233.01077	-679.226	327680	1.322478e-08	15171.216	-0.007602818	-3135.755	4.176184	0.0023618634	0.047070313	79.0	-253.77461	65.27758	65.27758	25389.060635089874
64	-263.523	94.52319	-78.81376	-475.623	256.0	0.0	256.0	256.0	-304.1828	51.382072	-219.65887	-575.3452	332800	4.4703485e-09	9326.229	-0.0076699206	-3117.3896	3.9661052	0.0038151306	0.04550781	79.0	-226.03157	37.491444	37.491444	25782.707402944565
65	-260.36603	106.78833	-72.74603	-474.7651	256.0	0.0	256.0	256.0	-256.81818	45.176838	-212.60463	-540.19696	337920	2.188608e-09	9045.427	-0.006267442	-348.33887	4.050786	0.0052746953	0.045703124	79.0	-211.49443	48.871605	48.871605	26175.0556473732
66	-309.6214	145.03569	-125.87846	-738.49097	256.0	0.0	256.0	256.0	-277.60135	74.23563	-215.1547	-634.8777	343040	1.2479722e-08	15620.1	-0.0060674325	-2323.1855	4.035164	0.0038221932	0.04121094	79.0	-280.7862	28.83517	28.83517	26568.661087989807
67	-255.19315	87.25001	-110.98278	-442.44025	256.0	0.0	256.0	256.0	-292.8318	53.128185	-227.71016	-562.34296	348160	5.3085385e-09	7807.8193	-0.0069976933	-2002.8677	3.9071777	0.0008583963	0.035546876	79.0	-215.96323	39.229897	39.229897	26964.177897453308
68	-285.11447	89.96178	-156.50058	-545.70746	256.0	0.0	256.0	256.0	-264.879	52.724766	-144.36409	-546.88947	353280	9.033829e-09	5812.702	-0.0068372255	-1044.4199	4.0031843	0.0034663484	0.051757812	79.0	-232.15201	52.962452	52.962452	27359.28580403328
69	-267.6539	91.16779	-158.31224	-423.50266	256.0	0.0	256.0	256.0	-281.49127	49.775906	-186.3594	-528.9952	358400	-2.2817404e-09	7405.0713	-0.0063192435	-1106.48	4.0408044	0.0042322306	0.03769531	79.0	-221.05746	46.596462	46.596462	27753.185988903046
70	-287.23044	154.42432	-107.69253	-844.6315	256.0	0.0	256.0	256.0	-267.8851	54.407963	-182.0539	-560.21155	363520	4.1443853e-09	17221.396	-0.0052987854	-4291.378	3.9259095	0.0030862787	0.055078126	79.0	-250.83035	36.400078	36.400078	28145.14577627182
71	-323.0542	147.92212	-156.61221	-698.24274	256.0	0.0	256.0	256.0	-306.33087	129.42407	-145.86362	-1189.8713	368640	4.2840838e-09	19804.344	-0.0068458077	-4619.075	4.074444	0.006655769	0.06523438	79.0	-271.75577	51.29848	51.29848	28538.91636776924
72	-249.22942	101.84676	-115.960144	-479.05255	256.0	0.0	256.0	256.0	-306.84045	39.523422	-266.4506	-678.0318	373760	6.146729e-09	11952.422	-0.009981013	-4308.634	3.9155548	0.005878455	0.06621094	79.0	-185.9155	63.313915	63.313915	28933.499129772186
73	-297.1707	105.34378	-183.24277	-693.91614	256.0	0.0	256.0	256.0	-253.34908	54.004467	-182.5104	-545.2419	378880	-1.8626451e-09	13518.102	-0.0073089707	-4319.506	3.8803222	0.0012685334	0.05546875	79.0	-240.03723	57.133404	57.133404	29328.12756729126
74	-285.8727	108.39366	-111.96751	-519.88794	256.0	0.0	256.0	256.0	-295.1459	28.636364	-256.18256	-462.5855	384000	4.0978194e-09	10074.443	-0.0067731696	-1857.9033	3.8425756	0.0037782132	0.039257813	79.0	-246.49341	39.379307	39.379307	29722.42173409462
75	-226.5669	120.75577	-93.579796	-554.43097	256.0	0.0	256.0	256.0	-283.84976	81.43804	-225.40927	-728.0675	389120	9.313226e-10	12659.1875	-0.007043479	-3815.0098	3.8105388	0.0038054176	0.049609374	79.0	-201.57776	24.989147	24.989147	30115.630829572678
76	-281.26355	174.54059	-115.39399	-940.852	256.0	0.0	256.0	256.0	-242.53133	83.58025	-176.37212	-668.2372	394240	-2.0861625e-08	21134.115	-0.0070164464	-6437.662	3.8839822	0.0026477028	0.03691406	79.0	-243.84204	37.421547	37.421547	30510.507764577866
77	-280.72348	167.29034	-122.21429	-705.3001	256.0	0.0	256.0	256.0	-282.65582	109.62348	-191.86557	-794.6191	399360	-3.3993275e-09	17021.568	-0.0061025987	-3230.4062	3.875405	0.0033514283	0.03828125	79.0	-225.99544	54.728058	54.728058	30903.856711149216
78	-290.55856	145.6283	-105.38627	-618.43085	256.0	0.0	256.0	256.0	-294.08823	135.21405	-146.5739	-1049.9114	404480	8.0093745e-09	18804.816	-0.0068890494	-4850.1855	3.888085	0.0030651311	0.035351563	79.0	-220.17831	70.38024	70.38024	31298.684803962708
